"cruiseID","Station","depth_max","dec_lat","dec_lon","time_gmt","year","month","day","temp..degC.","salinity","DO..mg.L.","Avg.chl.a..ug.L.","NH4...uM.","PO4...uM.","NO3.NO2..uM.","NO3....uM.","NO2...uM.","Si.....uM.","X8.day.seascapes","monthly.seascapes","date","Acantharea","Centric_diatoms","Ceratium_spp","Chaetoceros","Chaetognaths","Diatom_chains_1","Diatom_chains_2","Cladocera","Copepods","Decapods","Echinoderms","Guinardia_spp","Jellies","Larvaeceans","Neocalyptrella_sp","Noctiluca_sp","Polychaetes","Trichodesmium_spp","station_class","mean_lon","mean_lat","std_lon","std_lat","line_id","line_name"
"H23138","RP1",1,26.543,-82.214,"11:15:00 PM",2023,5,20,30.4779,35.64593,5.4552,NA,0.075,0.145,0.02,0.005,0.015,29.345,21,21,2023-05-20 23:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.21767884,26.54695871,0.002265223,0.002879085,"RP","Redfish Pass"
"H23138","CAL1",1,26.426,-81.96,"1:43:00 AM",2023,5,21,30.794,33.73894,5.5703,NA,0.15,0.31,0.04,0.01,0.03,28.58,21,21,2023-05-21 01:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.96013708,26.42516029,0.001872843,0.004177528,"CAL","Caloosahatchee River"
"H23138","CAL2",6.3,26.383,-82,"2:19:00 AM",2023,5,21,29.3855,36.80132,5.4638,NA,0.09,0.05,0.03,0.02,0.01,11.85,21,21,2023-05-21 02:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.00011999,26.38237588,0.00106516,0.002027584,"CAL","Caloosahatchee River"
"H23138","CAL3",8.3,26.342,-82.044,"2:59:00 AM",2023,5,21,29.053,36.66749,5.1375,NA,0.09,0.08,0.01,0,0.01,19.77,21,21,2023-05-21 02:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.04470616,26.34104675,0.003551764,0.0014406,"CAL","Caloosahatchee River"
"H23138","CAL4",12.1,26.254,-82.138,"3:59:00 AM",2023,5,21,28.6709,36.59949,4.9313,NA,0.53,0.08,0.06,0.05,0.01,8.53,21,21,2023-05-21 03:59:00,3,0,0,1,0,15,0,0,1,0,0,0,2,11,1,0,0,5,"C",-82.13910309,26.25316155,0.001354494,0.002779527,"CAL","Caloosahatchee River"
"H23138","CAL5",17.5,26.183,-82.217,"4:56:00 AM",2023,5,21,28.5177,36.69607,5.1231,NA,0.03,0.03,0.02,0.01,0.01,5.37,15,15,2023-05-21 04:56:00,0,0,0,1,0,3,0,0,2,0,0,0,2,7,5,0,0,10,"C",-82.21722899,26.18293435,0.002921872,0.002702743,"CAL","Caloosahatchee River"
"H23138","33",8,25.913,-81.8,"8:45:00 AM",2023,5,21,29.247,36.731,4.88,NA,0.67,0.05,0.02,0.01,0.01,26.92,21,21,2023-05-21 08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"C",-81.80027068,25.91131827,0.002237694,0.001449451,"MI","Marco Island"
"H23138","31",14.2,25.742,-81.943,"10:25:00 AM",2023,5,21,28.711,36.672,5.133,NA,0.09,0.04,0.02,0.01,0.01,2.27,15,15,2023-05-21 10:25:00,0,0,0,1,0,22,1,0,9,0,0,0,0,3,0,0,0,0,"C",-81.9432244,25.74165777,0.002410954,0.003161028,"MI","Marco Island"
"H23138","41",4.6,25.733,-81.576,"1:18:00 PM",2023,5,21,29.703,37.317,4.612,NA,0.17,0.06,0.01,0,0.01,37.12,21,21,2023-05-21 13:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.57489795,25.7326592,0.002596861,0.001485557,"EGC","Everglades City"
"H23138","45",5.7,25.584,-81.47,"3:59:00 PM",2023,5,21,29.595,37.059,4.74,NA,0.18,0.05,0.01,0,0.01,14.73,21,21,2023-05-21 15:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.47098825,25.58282347,0.002207468,0.001883343,"LO","Lostmans Key"
"H23138","47",4.6,25.583,-81.367,"4:47:00 PM",2023,5,21,29.966,37.313,5.073,NA,0.99,0.03,0.02,0.01,0.01,6.72,21,21,2023-05-21 16:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.36802047,25.58258184,0.006863704,0.00128568,"LO","Lostmans Key"
"H23138","49",1,25.583,-81.291,"5:26:00 PM",2023,5,21,30.177,37.108,5.38,NA,0.15,0.07,0.04,0.04,0,32.83,21,21,2023-05-21 17:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.29457605,25.58241138,0.007311214,0.001512474,"LO","Lostmans Key"
"H23138","51",1,25.453,-81.308,"6:51:00 PM",2023,5,21,30.224,37.268,4.849,NA,1.12,0.09,0.08,0.07,0.01,36.71,21,21,2023-05-21 18:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.30840708,25.45273257,0.002065145,0.001710011,"BR","Broad River"
"H23138","53",1,25.453,-81.225,"7:32:00 PM",2023,5,21,30.64,36.842,5.889,NA,0.06,0.07,0.04,0.03,0.01,56.69,21,21,2023-05-21 19:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.22937579,25.45247814,0.006162144,0.00182688,"BR","Broad River"
"H23138","54",1,25.345,-81.154,"9:43:00 PM",2023,5,21,30.639,34.909,5,NA,0.1,0.1,0.06,0.04,0.02,76.93,21,21,2023-05-21 21:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.1553006,25.34232344,0.003143826,0.002946445,"SR","Shark River"
"H23138","55",1,25.35,-81.194,"10:41:00 PM",2023,5,21,30.8872,36.45311,5.2764,NA,0.12,0.09,0.04,0.03,0.01,70.7,21,21,2023-05-21 22:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.19784389,25.35021777,0.011039076,0.000865197,"SR","Shark River"
"H23138","56",1,25.35,-81.227,"11:00:00 PM",2023,5,21,30.6816,37.17229,5.1308,NA,0.15,0.08,0.03,0.03,0,45.94,21,21,2023-05-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.22801767,25.34997674,0.001744713,0.000715704,"SR","Shark River"
"H23138","57",1,25.352,-81.265,"11:28:00 PM",2023,5,21,30.4636,37.46605,5.0416,NA,0.11,0.09,0.07,0.05,0.02,25.11,21,21,2023-05-21 23:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.26772336,25.3557443,0.01463238,0.032517625,"SR","Shark River"
"H23138","57.1",1,25.352,-81.336,"12:03:00 AM",2023,5,22,30.3043,37.48321,4.9582,NA,0.19,0.08,0.11,0.11,0,5.3,21,21,2023-05-22 00:03:00,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,"C",-81.37570595,25.39583797,0.202999549,0.238836434,"SR","Shark River"
"H23138","57.2",7.1,25.352,-81.49,"1:01:00 AM",2023,5,22,30.0235,37.0053,5.243,NA,0.21,0.07,0.05,0.04,0.01,1.31,21,21,2023-05-22 01:01:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,"C",-81.48767957,25.35118281,0.027214738,0.002094337,"SR","Shark River"
"H23138","57.3",10,25.352,-81.655,"2:17:00 AM",2023,5,22,29.5824,36.82307,5.05,NA,0.01,0.04,0.03,0.02,0.01,3.73,21,21,2023-05-22 02:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.65235493,25.35081116,0.004638633,0.002420129,"SR","Shark River"
"H23138","58",10.9,25.167,-81.653,"3:40:00 AM",2023,5,22,29.3901,36.53369,5.0511,NA,0.07,0.06,0.03,0.03,0,2.23,15,15,2023-05-22 03:40:00,0,0,0,0,0,15,0,2,5,0,0,0,0,1,0,0,0,0,"C",-81.64856009,25.17276065,0.037569892,0.048410555,"MC","Middle Cape"
"H23138","60",5.6,25.167,-81.334,"5:34:00 AM",2023,5,22,29.9136,36.94342,4.8276,NA,0.09,0.06,0.01,0,0.01,3.63,21,21,2023-05-22 05:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.33662983,25.16689005,0.002494324,0.001931129,"MC","Middle Cape"
"H23138","64",1,25.167,-81.157,"6:47:00 AM",2023,5,22,30.1293,37.7017,4.3756,NA,0.42,0.16,0.07,0.04,0.03,65.88,21,21,2023-05-22 06:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.16019574,25.16609316,0.004843317,0.003296461,"MC","Middle Cape"
"H23138","65",1,25.101,-81.093,"8:09:00 AM",2023,5,22,29.909,37.916,4.432,NA,0.34,0.11,0.08,0.05,0.03,56.31,21,21,2023-05-22 08:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.09518025,25.09798948,0.002839714,0.003795385,"EC","East Cape"
"H23138","68",1,24.931,-81.167,"9:39:00 AM",2023,5,22,30.461,37.534,4.56,0.811015807,0.47,0.01,0.14,0.07,0.07,9.18,21,21,2023-05-22 09:39:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"C",-81.16738509,24.93020389,0.001900747,0.00125358,"EC","East Cape"
"H23138","16",6.1,24.67,-81.202,"1:35:00 PM",2023,5,22,31.188,37.461,4.397,0.431285234,0.62,0.03,0.41,0.34,0.07,13.24,21,21,2023-05-22 13:35:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C",-81.19668555,24.67085405,0.030526518,0.002757411,"MO","Money Key Channel"
"H23138","18",31,24.598,-81.181,"2:16:00 PM",2023,5,22,29.116,36.375,5.305,0.290480029,0.21,0.06,0.1,0.08,0.02,1.48,21,21,2023-05-22 14:16:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"C",-81.18257654,24.59614772,0.003409156,0.007280373,"MO","Money Key Channel"
"H23138","10",4.8,24.788,-80.86,"5:39:00 PM",2023,5,22,31.293,37.546,5.08,0.339262935,0.46,0.06,0.22,0.18,0.04,3.29,21,21,2023-05-22 17:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-80.86099568,24.78725755,0.002403795,0.002979379,"CO","Conch Reef"
"H23138","12",34.1,24.713,-80.831,"6:20:00 PM",2023,5,22,29.227,36.314,5.143,0.621982047,0.05,0.05,0.03,0.02,0.01,2.41,27,21,2023-05-22 18:20:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,"C",-80.83154854,24.71338082,0.0024282,0.004457479,"CO","Conch Reef"
"H23138","9.5",124,24.717,-80.69,"7:29:00 PM",2023,5,22,29.113,36.308,5.058,0.117522455,0.15,0.06,0.03,0.03,0,1.38,13,13,2023-05-22 19:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"C",-80.69014048,24.71707432,0.002246221,0.00220978,"CR","Craig Key"
"H23138","9",32.5,24.763,-80.723,"8:19:00 PM",2023,5,22,30.0227,36.33672,5.0603,0.2078817,0.18,0.06,0.07,0.05,0.02,2.4,13,21,2023-05-22 20:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-80.72285462,24.76243855,0.002114298,0.001610526,"CR","Craig Key"
"H23138","7",1,24.821,-80.757,"10:34:00 PM",2023,5,22,32.1745,37.31806,6.5441,0.298795297,0.47,0.06,0.26,0.17,0.09,2.96,21,21,2023-05-22 22:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-80.75504122,24.81754992,0.003949952,0.003313635,"CR","Craig Key"
"H23138","MR",5.8,25.01,-80.38,"3:33:00 AM",2023,5,23,28.6785,36.29233,5.0991,0.18016414,0.21,0.05,0.09,0.07,0.02,1.32,27,27,2023-05-23 03:33:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"C",-80.37441895,25.00576611,0.004608672,0.002914457,"MR","Molasses Reef"
"H23138","2",4.8,25.642,-80.105,"10:29:00 AM",2023,5,23,29.147,36.419,5.264,0.364208739,0.63,0.04,0.03,0.02,0.01,1.72,15,5,2023-05-23 10:29:00,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"C",-80.10413062,25.6413099,0.005114698,0.001193032,"SV","Stiltsville"
"H23138","21/LK",31.6,24.538,-81.413,"11:14:00 PM",2023,5,23,29.7884,36.59528,5.0857,0.385274085,0.33,0.04,0.23,0.22,0.01,1.85,13,13,2023-05-23 23:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.41328322,24.53641396,0.001408139,0.000397123,"LK","Looe Key"
"H23138","WS",11,24.478,-81.717,"2:08:00 AM",2023,5,24,29.5214,36.56319,5.3363,0.432393937,0.4,0.04,0.4,0.39,0.01,1.57,13,13,2023-05-24 02:08:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"C",-81.71648803,24.47682117,0.00303075,0.001834931,"WS","Western Sambo"
"H23138","KW1",7.9,24.654,-81.904,"5:15:00 AM",2023,5,24,29.691,36.53602,4.8919,0.352013013,0.44,0.045,0.225,0.205,0.02,6.025,21,21,2023-05-24 05:15:00,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,"C",-81.90443499,24.6541498,0.003310334,0.003544343,"KW","Key West"
"H23138","KW2",12.5,24.727,-81.916,"5:55:00 AM",2023,5,24,29.2558,36.46987,4.9401,0.544650055,0.39,0.045,0.155,0.14,0.015,5.535,15,15,2023-05-24 05:55:00,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,"C",-81.91809333,24.72857301,0.002609694,0.001793372,"KW","Key West"
"H23138","KW4",20.2,25.014,-82.04,"8:19:00 AM",2023,5,24,28.788,36.415,5.084,0.39691546,0.91,0.02,0.08,0.07,0.01,4.26,15,15,2023-05-24 08:19:00,0,0,0,0,0,21,0,0,3,0,0,1,0,3,0,0,0,0,"C",-82.04573671,25.01214549,0.02081539,0.002790795,"KW","Key West"
"H23138","30",24.2,25.402,-82.21,"11:26:00 AM",2023,5,24,28.617,36.588,5.113,0.323741101,0.28,0.03,0.07,0.07,0,3.17,15,15,2023-05-24 11:26:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.2103509,25.40183195,0.002445253,0.003384328,"MI","Marco Island"
"H23138","CAL6",28.6,25.94,-82.48,"4:32:00 PM",2023,5,24,28.811,36.629,5.112,0.223403534,0.455,0.025,0.055,0.055,0,2.175,15,15,2023-05-24 16:32:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"C",-82.48079487,25.94020513,0.002418998,0.001435994,"CAL","Caloosahatchee River"
"WS23203","2",6.4,25.642,-80.103,"10:45:00 AM",2023,7,22,31.308,35.989,5.9297,0.431285234,2.48,0.05,0.63,0.59,0.04,1.78,NA,15,2023-07-22 10:45:00,1,0,0,2,0,0,1,0,5,0,0,0,0,3,0,0,0,1,"C",-80.10413062,25.6413099,0.005114698,0.001193032,"SV","Stiltsville"
"WS23203","MR",42.7,25.001,-80.356,"5:35:00 PM",2023,7,22,31.248,35.927,5.935,0.109761538,0.82,0.05,0.04,0.04,0,1.11,13,15,2023-07-22 17:35:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"C",-80.37441895,25.00576611,0.004608672,0.002914457,"MR","Molasses Reef"
"WS23203","7",1,24.817,-80.755,"8:59:00 PM",2023,7,22,33.22052,36.50772,6.6352,1.323790668,0.59,0.05,0.21,0.14,0.07,2.99,21,21,2023-07-22 20:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-80.75504122,24.81754992,0.003949952,0.003313635,"CR","Craig Key"
"WS23203","9",28.2,24.764,-80.722,"9:34:00 PM",2023,7,22,32.51307,36.16394,5.885,0.55379685,0.4,0.04,0.07,0.06,0.01,1.49,13,15,2023-07-22 21:34:00,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,"C",-80.72285462,24.76243855,0.002114298,0.001610526,"CR","Craig Key"
"WS23203","9.5",126.1,24.717,-80.689,"10:08:00 PM",2023,7,22,31.83677,35.60137,5.9474,0.120848562,0.76,0.06,0.1,0.1,0,0.98,13,15,2023-07-22 22:08:00,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,"C",-80.69014048,24.71707432,0.002246221,0.00220978,"CR","Craig Key"
"WS23203","12",34.5,24.713,-80.832,"11:23:00 PM",2023,7,22,32.07142,36.10887,6.0376,0.459557146,0.43,0.05,0.15,0.13,0.02,1.94,21,15,2023-07-22 23:23:00,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,"C",-80.83154854,24.71338082,0.0024282,0.004457479,"CO","Conch Reef"
"WS23203","10",1,24.787,-80.863,"12:09:00 AM",2023,7,23,33.42287,38.0422,7.1787,2.245676715,0.2,0.06,0.14,0.11,0.03,0.83,21,21,2023-07-23 00:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-80.86099568,24.78725755,0.002403795,0.002979379,"CO","Conch Reef"
"WS23203","18",31.7,24.598,-81.184,"3:33:00 AM",2023,7,23,31.10472,36.21531,5.9904,0.181827194,0.52,0.04,0.2,0.19,0.01,1.12,27,15,2023-07-23 03:33:00,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,"C",-81.18257654,24.59614772,0.003409156,0.007280373,"MO","Money Key Channel"
"WS23203","16",6.2,24.671,-81.204,"4:12:00 AM",2023,7,23,32.82039,37.07972,6.4085,1.942169432,0.465,0.04,0.29,0.24,0.05,18.81,27,21,2023-07-23 04:12:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.19668555,24.67085405,0.030526518,0.002757411,"MO","Money Key Channel"
"WS23203","21/LK",37.6,24.536,-81.414,"6:32:00 AM",2023,7,23,31.69208,36.28143,5.7446,0.353676066,0.3,0.04,0.27,0.27,0,0.95,13,15,2023-07-23 06:32:00,0,0,0,0,0,0,1,0,9,0,16,0,1,2,0,0,0,0,"C",-81.41328322,24.53641396,0.001408139,0.000397123,"LK","Looe Key"
"WS23203","WS",15.6,24.472,-81.714,"9:29:00 AM",2023,7,23,32.113,36.187,5.569,0.60479716,0.61,0.04,0.35,0.33,0.02,1.64,15,15,2023-07-23 09:29:00,0,0,0,3,0,0,1,0,2,0,5,0,0,0,0,0,0,0,"C",-81.71648803,24.47682117,0.00303075,0.001834931,"WS","Western Sambo"
"WS23203","KW1",8.3,24.655,-81.905,"12:44:00 PM",2023,7,23,32.146,36.855,5.895,1.228996612,0.44,0.04,0.04,0.03,0.01,5.31,27,21,2023-07-23 12:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.90443499,24.6541498,0.003310334,0.003544343,"KW","Key West"
"WS23203","KW2",13.7,24.729,-81.918,"1:22:00 PM",2023,7,23,31.583,36.739,5.443,0.652471363,1.12,0.04,0.99,0.82,0.17,8.05,27,21,2023-07-23 13:22:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C",-81.91809333,24.72857301,0.002609694,0.001793372,"KW","Key West"
"WS23203","KW4",21.8,24.997,-82.038,"3:30:00 PM",2023,7,23,31.301,36.678,6.231,2.21130694,0.89,0.02,0.77,0.63,0.14,4.56,27,21,2023-07-23 15:30:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,"C",-82.04573671,25.01214549,0.02081539,0.002790795,"KW","Key West"
"WS23203","30",25.9,25.4,-82.207,"6:37:00 PM",2023,7,23,32.182,36.843,6.186,0.684069382,0.85,0.02,0.01,0,0.01,1.54,NA,21,2023-07-23 18:37:00,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"C",-82.2103509,25.40183195,0.002445253,0.003384328,"MI","Marco Island"
"WS23203","31",15.2,25.74,-81.943,"9:39:00 PM",2023,7,23,32.64768,36.93395,7.0228,5.834546389,1.39,0.04,0.7,0.48,0.22,2.06,21,21,2023-07-23 21:39:00,0,0,0,3,0,0,169,0,6,0,0,0,0,0,0,0,0,0,"C",-81.9432244,25.74165777,0.002410954,0.003161028,"MI","Marco Island"
"WS23203","33",8.9,25.908,-81.803,"11:18:00 PM",2023,7,23,32.63391,37.15628,5.9323,2.818321505,1.1,0.08,0.07,0.05,0.02,36.09,NA,21,2023-07-23 23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.80027068,25.91131827,0.002237694,0.001449451,"MI","Marco Island"
"WS23203","CAL5",18.6,26.178,-82.207,"2:57:00 AM",2023,7,24,32.47729,36.97183,6.2476,6.197646426,1.01,0.02,0.56,0.35,0.21,4.81,21,21,2023-07-24 02:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.21722899,26.18293435,0.002921872,0.002702743,"CAL","Caloosahatchee River"
"WS23203","CAL4",12.8,26.255,-82.137,"3:44:00 AM",2023,7,24,32.40338,37.06582,6.1688,1.14473523,1.16,0.03,0.99,0.77,0.22,8.52,NA,21,2023-07-24 03:44:00,0,0,0,0,3,0,558,0,4,0,0,0,0,4,0,0,0,0,"C",-82.13910309,26.25316155,0.001354494,0.002779527,"CAL","Caloosahatchee River"
"WS23203","CAL3",9.6,26.34,-82.044,"4:44:00 AM",2023,7,24,32.40338,36.82476,6.0145,2.644809579,0.91,0.04,0.07,0.04,0.03,12.73,NA,21,2023-07-24 04:44:00,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"C",-82.04470616,26.34104675,0.003551764,0.0014406,"CAL","Caloosahatchee River"
"WS23203","CAL2",7.5,26.383,-82.001,"5:16:00 AM",2023,7,24,32.37066,36.50168,6.0062,1.818271939,0,0.05,0,0,0,10.12,NA,27,2023-07-24 05:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.00011999,26.38237588,0.00106516,0.002027584,"CAL","Caloosahatchee River"
"WS23203","CAL1",4.5,26.425,-81.961,"5:54:00 AM",2023,7,24,32.52448,33.15095,6.1764,4.107742398,0.595,0.16,0.05,0.02,0.03,1.62,NA,27,2023-07-24 05:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-81.96013708,26.42516029,0.001872843,0.004177528,"CAL","Caloosahatchee River"
"WS23203","RP1",1,26.546,-82.213,"8:14:00 AM",2023,7,24,32.574,36.188,5.498,4.340569903,0.14,0.05,0.07,0.03,0.04,38.2,NA,21,2023-07-24 08:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.21767884,26.54695871,0.002265223,0.002879085,"RP","Redfish Pass"
"WS23203","RP2",9.7,26.553,-82.256,"8:40:00 AM",2023,7,24,32.317,36.71,5.346,4.040665903,0.41,0.03,0.17,0.08,0.09,26.8,NA,21,2023-07-24 08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.25712392,26.55187544,0.002811263,0.001594814,"RP","Redfish Pass"
"WS23203","RP3",12.5,26.552,-82.331,"9:19:00 AM",2023,7,24,32.161,37.286,5.4395,4.201427751,0.53,0.05,0.06,0,0.06,10.37,27,21,2023-07-24 09:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.33117997,26.55062371,0.00112042,0.000894233,"RP","Redfish Pass"
"WS23203","BG1",18.8,26.711,-82.265,"10:47:00 AM",2023,7,24,32.562,36.932,5.518,3.726348772,0.09,0.14,0.02,0,0.02,31.61,27,21,2023-07-24 10:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.25532,26.7156,0.007069418,0.004173328,"BG","Boca Grande"
"WS23203","BG2",12.7,26.689,-82.338,"11:33:00 AM",2023,7,24,32.278,36.964,5.309,4.404874642,0.57,0.12,0.04,0,0.04,35.51,27,21,2023-07-24 11:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.33994737,26.689,0.000517132,0.001273429,"BG","Boca Grande"
"WS23203","BG3",15.1,26.672,-82.411,"12:22:00 PM",2023,7,24,32.168,37.334,5.475,4.257417223,0.42,0.08,0.02,0,0.02,7.3,21,21,2023-07-24 12:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.41866667,26.66823077,0.002068986,0.002600218,"BG","Boca Grande"
"WS23203","RP4",16.9,26.579,-82.497,"1:19:00 PM",2023,7,24,32.001,37.192,6.573,4.036231093,0.87,0.03,0.02,0,0.02,2.09,21,21,2023-07-24 13:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.49931508,26.57845719,0.00123493,0.001447571,"RP","Redfish Pass"
"WS23203","BG4",20.1,26.63,-82.556,"2:02:00 PM",2023,7,24,31.943,37.142,6.325,1.771706438,0.45,0.04,0.02,0,0.02,1.23,21,21,2023-07-24 14:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.5568,26.62995,0.00339834,0.000932325,"BG","Boca Grande"
"WS23203","GP5",25.5,26.598,-82.693,"3:08:00 PM",2023,7,24,31.667,37.003,6.372,1.031647585,0.56,0.03,0.01,0,0.01,0.49,NA,15,2023-07-24 15:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.69651907,26.59529832,0.003942568,0.00332247,"BG","Boca Grande"
"WS23203","BG6",33.5,26.545,-82.867,"4:30:00 PM",2023,7,24,31.296,36.902,5.985,0.333165072,0.04,0.04,0,0,0,2.28,NA,15,2023-07-24 16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"WS23203","BG7",42.9,26.497,-83.033,"5:50:00 PM",2023,7,24,31.136,36.749,5.997,0.201783837,0.08,0.04,0,0,0,1.61,NA,3,2023-07-24 17:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"WS23203","V9",39.5,26.731,-83.097,"7:48:00 PM",2023,7,24,30.934,36.7697,6.059,0.282719112,0.03,0.04,0.01,0,0.01,1.25,15,3,2023-07-24 19:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-83.10212821,26.73064103,0.004347894,0.001646163,"V","Venice"
"WS23203","V8",34.4,26.83,-82.959,"9:03:00 PM",2023,7,24,31.55302,36.86093,6.6913,1.039408502,0.01,0.03,0,0,0,0.46,15,15,2023-07-24 21:03:00,1,0,0,0,0,0,712,0,14,0,0,0,0,4,0,0,0,1,"C",-82.95832432,26.83145946,0.002381107,0.001804233,"V","Venice"
"WS23203","V7",31.9,26.873,-82.89,"9:55:00 PM",2023,7,24,31.54894,36.74958,6.49,0.895831541,0.65,0.05,0.02,0,0.02,0.06,15,15,2023-07-24 21:55:00,0,0,0,0,0,1,712,0,10,0,0,0,0,3,0,0,0,0,"C",-82.8887027,26.87816216,0.00231978,0.002533262,"V","Venice"
"WS23203","V6",29,26.916,-82.819,"10:38:00 PM",2023,7,24,31.52868,36.54849,6.2054,0.548253338,0.29,0.03,0.01,0,0.01,0.06,15,15,2023-07-24 22:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C",-82.82013915,26.91700385,0.001463677,0.003092268,"V","Venice"
